id,participant,classtype,subjectwise,trialwise
204,e34aa6de-d1d6-46be-aa90-250c5460c2f2,DemoExperiment,"{'date': '2020_01_08', 'time': '15_34_12', 'age': '32', 'gender': 'female', 'feedback': 'No.', 'initial_strategy': 'The test results helped me decide.', 'final_strategy': 'The test results still mainly helped me decide my choice but I did take the voters that I interviewed into mind.', 'instructions_duration': 506831, 'task_duration': 183712, 'engaging': '9', 'difficult': '0', 'pol_orient': '4', 'token': 'HP9A9CFEVR'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 1, 1], [1, 1, 1], [0, 0, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '74.09090909084', 47.755102040816325, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '36.81818181815', 23.26530612244898, '33.18181818179', 20.816326530612244, '17.72727272726', 47.755102040816325, '16.81818181817', 45.30612244897959, '59.5454545454', 17.142857142857142, '63.18181818176', 23.26530612244898], 'rand_pos_candidate': [1, 0]}"
205,8556410b-4ee0-4cc5-89c1-ae844154afdd,DemoExperiment,"{'date': '2020_01_08', 'time': '13_34_47', 'age': '28', 'gender': 'male', 'feedback': 'No', 'initial_strategy': 'I observed who won out of the three', 'final_strategy': 'I observed the initial recommendation and who won out of the 3 and then I reviewed the final recommendation by comparing who leans more which candidate', 'instructions_duration': 938829, 'task_duration': 210397, 'engaging': '7', 'difficult': '0', 'pol_orient': '6', 'token': '20SDGUD6YE'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[1, 1, 1], [1, 0, 0], [1, 0, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 29.387755102040817, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '13.18181818181', 96.73469387755102, '22.27272727271', 102.85714285714286, '67.72727272721', 28.16326530612245, '43.18181818178', 34.285714285714285, '32.2727272727', 37.95918367346939, '14.0909090909', 75.91836734693878], 'rand_pos_candidate': [1, 0]}"
206,d9605763-78a2-4a49-94f8-ae6dfedb49bc,DemoExperiment,"{'date': '2020_01_08', 'time': '14_35_39', 'age': '45', 'gender': 'female', 'feedback': 'I enjoyed the task. It was interesting.', 'initial_strategy': 'In my initial recommendations, I went with whoever did better on the selection tests. I chose the one who had two out of three on the selection tests.', 'final_strategy': 'It was honestly difficult to give some of the final recommendations as it was hard to tell who was the better candidate. In my final recommendation, I tried, however, to look at who did better in the selection tests as well as who scored better on the interview findings. I felt that the third one was easier because Eva knew everything about what Tom had learned so she was better informed, and I felt was more knowledgeable so it made that one easier to decide.', 'instructions_duration': 590854, 'task_duration': 692221, 'engaging': '10', 'difficult': '5', 'pol_orient': '4', 'token': 'PM7CTSCLLE'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[1, 0, 0], [0, 0, 0], [0, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '77.7272727272', 72.24489795918367, '31.36363636361', 17.142857142857142, '26.81818181816', 47.755102040816325, '22.27272727271', 84.48979591836735, '40.45454545451', 29.387755102040817, '68.6363636363', 23.26530612244898, '77.7272727272', 72.24489795918367], 'rand_pos_candidate': [0, 1]}"
207,ed3be361-e4eb-4d87-bccf-dc33d84385bf,DemoExperiment,"{'date': '2020_01_08', 'time': '15_36_06', 'age': '57', 'gender': 'female', 'feedback': 'Not really it was fun. ', 'initial_strategy': 'I tried to go with the information provided and a hunch. ', 'final_strategy': 'Pretty much the same, information provided and a hunch. ', 'instructions_duration': 849393, 'task_duration': 246424, 'engaging': '10', 'difficult': '7', 'pol_orient': '2', 'token': 'GR07JWGBFM'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 1, 0], [0, 0, 0], [0, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '50.4545454545', 24.48979591836735, '64.99999999994', 11.020408163265307, '49.54545454541', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '31.36363636361', 14.693877551020408, '38.63636363633', 14.693877551020408, '19.54545454544', 19.591836734693878, '23.1818181818', 19.591836734693878, '64.99999999994', 7.346938775510204, '63.18181818176', 11.020408163265307], 'rand_pos_candidate': [0, 1]}"
208,36c96056-8bc7-4947-9d15-3b02dfac47bb,DemoExperiment,"{'date': '2020_01_08', 'time': '12_38_22', 'age': '35', 'gender': 'female', 'feedback': 'No comments', 'initial_strategy': 'No strategy, kinda just went by who seemed more popular.', 'final_strategy': 'Added findings from the interview into my final decision.', 'instructions_duration': 1020353, 'task_duration': 593135, 'engaging': '10', 'difficult': '8', 'pol_orient': '1', 'token': 'LYZ31MJUT6'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[1, 0, 1], [1, 0, 0], [0, 0, 0]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '40.45454545451', 23.26530612244898, '64.99999999994', 11.020408163265307, '40.45454545451', 12.244897959183675, '68.6363636363', 66.12244897959184, '68.6363636363', 72.24489795918367, '44.99999999996', 66.12244897959184, '40.45454545451', 72.24489795918367, '22.27272727271', 90.61224489795919, '22.27272727271', 84.48979591836735], 'rand_pos_candidate': [0, 1]}"
209,2c965497-5d25-4dbf-9998-437b738b1073,DemoExperiment,"{'date': '2020_01_08', 'time': '15_39_34', 'age': '50', 'gender': 'male', 'feedback': 'No, thank you for asking.', 'initial_strategy': 'Not really, there was not a lot of information in the beginning, it had to be viewed as a whole.', 'final_strategy': 'Really which ever one was stronger in the beginning that was supported in the end was the way I went with the final recommendation. ', 'instructions_duration': 418627, 'task_duration': 300800, 'engaging': '9', 'difficult': '3', 'pol_orient': '5', 'token': 'F0SG85OVYO'}","{'rand_cond_order': [3, 2, 1], 'rand_res_stored': [[1, 1, 1], [0, 1, 0], [0, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '64.99999999994', 29.387755102040817, '24.99999999998', 36.734693877551024, '40.45454545451', 53.87755102040816, '64.99999999994', 23.26530612244898, '57.72727272722', 52.6530612244898, '36.81818181815', 22.040816326530614, '43.18181818178', 28.16326530612245], 'rand_pos_candidate': [1, 0]}"
210,59fade65-81d9-4602-aaf8-999a17df76e7,DemoExperiment,"{'date': '2020_01_08', 'time': '15_46_54', 'age': '39', 'gender': 'male', 'feedback': 'Interesting experiment though a bit long.', 'initial_strategy': 'I tried to go with my gut feeling and use the information that was available to me.', 'final_strategy': 'I tried to go off what the locals would prefer since they would be the ones voting.', 'instructions_duration': 357087, 'task_duration': 516673, 'engaging': '8', 'difficult': '5', 'pol_orient': '3', 'token': 'L37C95T63R'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[1, 1, 0], [1, 0, 0], [0, 0, 0]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '59.5454545454', 41.63265306122449, '68.6363636363', 30.612244897959183, '72.27272727266', 39.183673469387756, '34.99999999997', 24.48979591836735, '32.2727272727', 19.591836734693878, '26.81818181816', 45.30612244897959, '24.09090909089', 52.6530612244898], 'rand_pos_candidate': [0, 1]}"
211,64224497-1537-4f03-bce3-2814dc4f646c,DemoExperiment,"{'date': '2020_01_08', 'time': '15_52_21', 'age': '45', 'gender': 'male', 'feedback': 'Unique hit....was very interesting', 'initial_strategy': 'I favored the candidate who passed the first of the extra tests.', 'final_strategy': 'I choose the candidate that passed the most number of tests overall', 'instructions_duration': 500656, 'task_duration': 435611, 'engaging': '8', 'difficult': '3', 'pol_orient': '3', 'token': '8MSTGYGKDD'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[1, 0, 0], [1, 1, 0], [1, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '71.36363636357', 91.83673469387756, '64.99999999994', 11.020408163265307, '64.99999999994', 82.04081632653062, '73.18181818175', 30.612244897959183, '68.6363636363', 61.224489795918366, '25.90909090907', 28.16326530612245, '21.36363636362', 36.734693877551024, '13.18181818181', 60, '9.54545454545', 80.81632653061224], 'rand_pos_candidate': [1, 0]}"
212,344d7fde-8afa-4a9d-bcca-7311ee81808a,DemoExperiment,"{'date': '2020_01_08', 'time': '15_56_36', 'age': '38', 'gender': 'male', 'feedback': 'I wish we knew more about what the issues were.', 'initial_strategy': ""I recommended the one that won more tests.  There wasn't much other information."", 'final_strategy': 'I looked at the graph for both voters combined with initial responses.', 'instructions_duration': 260917, 'task_duration': 269890, 'engaging': '5', 'difficult': '2', 'pol_orient': '1', 'token': 'DNI1QEKYL6'}","{'rand_cond_order': [1, 2, 3], 'rand_res_stored': [[0, 0, 1], [1, 0, 1], [0, 0, 0]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '80.45454545447', 69.79591836734694, '26.81818181816', 17.142857142857142, '33.18181818179', 75.91836734693878, '66.81818181812', 17.142857142857142, '68.6363636363', 63.673469387755105, '24.99999999998', 26.93877551020408, '34.99999999997', 69.79591836734694], 'rand_pos_candidate': [0, 1]}"
213,b7765b07-1e31-45f1-9ae5-7ce9add2c464,DemoExperiment,"{'date': '2020_01_08', 'time': '13_60_01', 'age': '26', 'gender': 'male', 'feedback': 'no', 'initial_strategy': 'intuition', 'final_strategy': 'intuition', 'instructions_duration': 250823, 'task_duration': 54815, 'engaging': '5', 'difficult': '5', 'pol_orient': '2', 'token': 'L7TB04AV1W'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 1, 0], [0, 0, 0], [1, 0, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '94.99999999991', 120, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '57.72727272722', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '66.81818181812', 58.775510204081634, '53.18181818177', 71.0204081632653, '28.63636363634', 60, '44.99999999996', 51.42857142857143, '59.5454545454', 64.89795918367346, '64.09090909085', 67.34693877551021], 'rand_pos_candidate': [0, 1]}"
214,46333beb-c077-47e0-931d-ab5dcf5335d9,DemoExperiment,"{'date': '2020_01_08', 'time': '16_05_01', 'age': '40', 'gender': 'male', 'feedback': 'no', 'initial_strategy': 'Followed example of senior consoltant', 'final_strategy': 'Adjusted only slightly based on voter views', 'instructions_duration': 2142037, 'task_duration': 239214, 'engaging': '8', 'difficult': '5', 'pol_orient': '4', 'token': 'HJD96VCEZ4'}","{'rand_cond_order': [2, 3, 1], 'rand_res_stored': [[1, 1, 0], [0, 0, 0], [0, 0, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 41.63265306122449, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '71.36363636357', 22.040816326530614, '55.90909090904', 9.795918367346939, '11.36363636363', 58.775510204081634, '17.72727272726', 56.3265306122449, '33.18181818179', 11.020408163265307, '44.09090909087', 23.26530612244898], 'rand_pos_candidate': [0, 1]}"
215,c8e6941a-a15c-4b52-abda-53a89df4a3a7,DemoExperiment,"{'date': '2020_01_08', 'time': '16_09_27', 'age': '39', 'gender': 'male', 'feedback': 'none', 'initial_strategy': 'I based my recommendations on the initial test results. ', 'final_strategy': 'I used the initial test results and the interviews. ', 'instructions_duration': 394977, 'task_duration': 176170, 'engaging': '9', 'difficult': '5', 'pol_orient': '4', 'token': 'Z1G8H8DE6A'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[0, 1, 0], [1, 0, 1], [1, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '70.45454545448', 69.79591836734694, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '68.6363636363', 57.55102040816327, '69.54545454539', 74.6938775510204, '62.27272727267', 58.775510204081634, '70.45454545448', 74.6938775510204, '77.7272727272', 82.04081632653062, '83.18181818174', 89.38775510204081], 'rand_pos_candidate': [1, 0]}"
216,327d85bc-95ad-45cb-bc6f-05b590255964,DemoExperiment,"{'date': '2020_01_08', 'time': '16_19_15', 'age': '25', 'gender': 'male', 'feedback': 'This was a very interesting experiment. I felt that it was enjoyable going through the country and evaluating people.', 'initial_strategy': 'I looked at the first tests. The third test was very important when the first couple of tests produced a split result. ', 'final_strategy': ""I looked at the tests at the beginning. I also looked at the two locals. I also looked at when they went to the debate and if anyone had any knowledge about the other's opinions. There was an instance where a local shared their opinion with the other local. This is important information."", 'instructions_duration': 1433535, 'task_duration': 527174, 'engaging': '10', 'difficult': '6', 'pol_orient': '2', 'token': '9K78OOU7VY'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[1, 0, 0], [0, 0, 0], [0, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 47.755102040816325, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '41.3636363636', 47.755102040816325, '38.63636363633', 52.6530612244898, '14.99999999999', 99.18367346938776, '26.81818181816', 90.61224489795919, '64.09090909085', 85.71428571428572, '61.36363636358', 82.04081632653062], 'rand_pos_candidate': [0, 1]}"
217,aaf9dcc6-7f22-4768-b025-0cc2de55940a,DemoExperiment,"{'date': '2020_01_08', 'time': '13_20_47', 'age': '35', 'gender': 'female', 'feedback': 'It would be helpful when introducing the names to make the first name on the left and the second name on the right.', 'initial_strategy': 'My initial recommendations skewed toward the candidate that scored higher on the most tests.', 'final_strategy': 'I tried to base my final recommendation on what the voters thought.', 'instructions_duration': 497456, 'task_duration': 477179, 'engaging': '6', 'difficult': '5', 'pol_orient': '2', 'token': 'AL45NKO4R0'}","{'rand_cond_order': [1, 2, 3], 'rand_res_stored': [[1, 1, 0], [0, 0, 1], [1, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 29.387755102040817, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '31.36363636361', 4.8979591836734695, '40.45454545451', 4.8979591836734695, '64.09090909085', 8.571428571428571, '65.90909090903', 11.020408163265307, '31.36363636361', 11.020408163265307, '40.45454545451', 8.571428571428571], 'rand_pos_candidate': [1, 0]}"
218,198bde03-0b3c-4092-a68f-972c114787fb,DemoExperiment,"{'date': '2020_01_08', 'time': '16_22_23', 'age': '63', 'gender': 'male', 'feedback': 'no', 'initial_strategy': 'weighted toward the winner of the first set of tests', 'final_strategy': 'I tried to take the interviewees opinions into account, and adjust accordingly', 'instructions_duration': 290066, 'task_duration': 329550, 'engaging': '8', 'difficult': '2', 'pol_orient': '4', 'token': 'G3RTOOYDOQ'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[0, 1, 1], [0, 1, 0], [0, 0, 0]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 23.26530612244898, '59.5454545454', 17.142857142857142, '64.09090909085', 29.387755102040817, '64.99999999994', 17.142857142857142, '64.99999999994', 29.387755102040817, '73.18181818175', 47.755102040816325, '73.18181818175', 53.87755102040816], 'rand_pos_candidate': [0, 1]}"
219,c0a0d37f-4659-47c5-a6d4-d50cb4898adf,DemoExperiment,"{'date': '2020_01_08', 'time': '15_23_12', 'age': '37', 'gender': 'male', 'feedback': 'No.', 'initial_strategy': 'I relied on my intuition.', 'final_strategy': 'I relied on my intuition.', 'instructions_duration': 196869, 'task_duration': 253087, 'engaging': '5', 'difficult': '0', 'pol_orient': '6', 'token': '5RJUGS2ED0'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 1, 1], [1, 1, 1], [1, 0, 0]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '73.18181818175', 29.387755102040817, '37.72727272724', 18.367346938775512, '36.81818181815', 12.244897959183675, '10.45454545454', 29.387755102040817, '23.1818181818', 19.591836734693878, '59.5454545454', 9.795918367346939, '65.90909090903', 19.591836734693878], 'rand_pos_candidate': [1, 0]}"
220,8e123652-f7ce-4e7b-a76c-ab5bed4e017e,DemoExperiment,"{'date': '2020_01_08', 'time': '16_28_29', 'age': '24', 'gender': 'male', 'feedback': ""I don't have any other comments regarding the experiment"", 'initial_strategy': 'I looked at the tests and the rest of the information', 'final_strategy': 'Test results and local information', 'instructions_duration': 372282, 'task_duration': 124706, 'engaging': '8', 'difficult': '0', 'pol_orient': '6', 'token': '3OLN90WQBN'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[1, 0, 0], [0, 0, 0], [1, 0, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 94.28571428571429, '26.81818181816', 91.83673469387756, '23.1818181818', 100.40816326530613, '11.36363636363', 111.42857142857143, '12.27272727272', 115.10204081632654, '67.72727272721', 96.73469387755102, '71.36363636357', 100.40816326530613], 'rand_pos_candidate': [0, 1]}"
221,c89f7e3a-d1a1-47d0-a201-0e38b822d7be,DemoExperiment,"{'date': '2020_01_08', 'time': '16_38_12', 'age': '24', 'gender': 'female', 'feedback': 'No comments.', 'initial_strategy': 'I just tried to choose the one that had done better on the tests.', 'final_strategy': 'I looked at which candidate seemed to be ""better"" overall, based on the tests and the individual people\'s opinions on who they favored. ', 'instructions_duration': 427506, 'task_duration': 372956, 'engaging': '7', 'difficult': '1', 'pol_orient': '2', 'token': 'VROIPJWC0W'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 1, 0], [0, 0, 0], [1, 0, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '79.54545454538', 29.387755102040817, '18.63636363635', 45.30612244897959, '24.09090909089', 22.040816326530614, '8.63636363636', 96.73469387755102, '13.18181818181', 78.36734693877551, '73.18181818175', 46.53061224489796, '62.27272727267', 23.26530612244898], 'rand_pos_candidate': [0, 1]}"
222,2d0685bf-0ee7-4cb4-931b-e72407d96a40,DemoExperiment,"{'date': '2020_01_08', 'time': '14_41_15', 'age': '48', 'gender': 'male', 'feedback': 'n', 'initial_strategy': 'used baselines provided previously to adjust recs based the the data provided.', 'final_strategy': 'whatever the tests and interviews revealed dictated my scoring.', 'instructions_duration': 320681, 'task_duration': 282720, 'engaging': '2', 'difficult': '0', 'pol_orient': '2', 'token': 'FFUPOR47MG'}","{'rand_cond_order': [1, 2, 3], 'rand_res_stored': [[0, 1, 1], [1, 0, 0], [1, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 13.46938775510204, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '35.90909090906', 15.918367346938776, '40.45454545451', 9.795918367346939, '64.99999999994', 18.367346938775512, '68.6363636363', 23.26530612244898, '21.36363636362', 66.12244897959184, '24.99999999998', 48.9795918367347], 'rand_pos_candidate': [1, 0]}"
223,99d61853-7711-487f-9205-5e77ff5afb06,DemoExperiment,"{'date': '2020_01_08', 'time': '16_55_41', 'age': '45', 'gender': 'male', 'feedback': 'It was fun I enjoyed it.. After this, I think I am ready to start a new political consulting job.', 'initial_strategy': 'I went with the results from the three tests since in every one they came out equal in everything else.', 'final_strategy': ""The same way..Now if the tests had gone one way, and the voter results had gone another, I would have had to revise my criteria. But it didn't so I didn't."", 'instructions_duration': 912714, 'task_duration': 1037644, 'engaging': '9', 'difficult': '2', 'pol_orient': '3', 'token': 'IF0FOAFXXJ'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[1, 0, 0], [1, 1, 0], [1, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 84.48979591836735, '64.99999999994', 11.020408163265307, '64.99999999994', 84.48979591836735, '66.81818181812', 47.755102040816325, '68.6363636363', 108.9795918367347, '26.81818181816', 23.26530612244898, '25.90909090907', 108.9795918367347, '33.18181818179', 96.73469387755102, '22.27272727271', 115.10204081632654], 'rand_pos_candidate': [1, 0]}"
224,956c04e0-009e-4714-a7c4-cca51cc02e19,DemoExperiment,"{'date': '2020_01_08', 'time': '15_56_60', 'age': '25', 'gender': 'male', 'feedback': 'NA', 'initial_strategy': 'I used a combination of the info given and my gut feeling.', 'final_strategy': 'The same as above, but I gave consideration to what others thought of the candidates.', 'instructions_duration': 581042, 'task_duration': 406311, 'engaging': '6', 'difficult': '5', 'pol_orient': '2', 'token': '5KIDNBT3U0'}","{'rand_cond_order': [1, 3, 2], 'rand_res_stored': [[0, 0, 1], [0, 0, 0], [1, 0, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 29.387755102040817, '40.45454545451', 11.020408163265307, '44.99999999996', 11.020408163265307, '31.36363636361', 23.26530612244898, '35.90909090906', 17.142857142857142, '59.5454545454', 11.020408163265307, '64.09090909085', 23.26530612244898], 'rand_pos_candidate': [0, 1]}"
225,fd041c08-f95f-4b3f-a009-0a787ce8f328,DemoExperiment,"{'date': '2020_01_08', 'time': '17_03_37', 'age': '31', 'gender': 'male', 'feedback': 'No', 'initial_strategy': 'Whoever scored higher on more tests.', 'final_strategy': ""Took into account the locals' take on things."", 'instructions_duration': 251470, 'task_duration': 105167, 'engaging': '2', 'difficult': '2', 'pol_orient': '2', 'token': 'FTHY7O6NR2'}","{'rand_cond_order': [2, 1, 3], 'rand_res_stored': [[0, 1, 0], [0, 1, 1], [1, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '63.18181818176', 36.734693877551024, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '62.27272727267', 33.06122448979592, '58.63636363631', 15.918367346938776, '42.27272727269', 20.816326530612244, '50.4545454545', 52.6530612244898, '63.18181818176', 12.244897959183675, '44.99999999996', 28.16326530612245], 'rand_pos_candidate': [1, 0]}"
227,6e9bcdf6-2db2-432d-9514-4e49455b1dbe,DemoExperiment,"{'date': '2020_01_08', 'time': '14_25_14', 'age': '46', 'gender': 'female', 'feedback': 'I found it very interesting', 'initial_strategy': 'I went with my gut instincts and how I felt by the information provided.', 'final_strategy': 'I decided also by instinct and how the statistical differences between the two voters.', 'instructions_duration': 555434, 'task_duration': 224613, 'engaging': '10', 'difficult': '5', 'pol_orient': '1', 'token': '4KHE47GHVF'}","{'rand_cond_order': [3, 1, 2], 'rand_res_stored': [[0, 0, 0], [1, 0, 0], [1, 0, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '64.99999999994', 24.48979591836735, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '64.99999999994', 11.020408163265307, '64.99999999994', 12.244897959183675, '20.45454545453', 47.755102040816325, '43.18181818178', 35.51020408163265, '43.18181818178', 28.16326530612245, '45.90909090905', 29.387755102040817, '55.90909090904', 3.673469387755102, '47.72727272723', 2.4489795918367347], 'rand_pos_candidate': [0, 1]}"
228,81192b74-27e5-4cdc-979f-1ad271bda4a8,DemoExperiment,"{'date': '2020_01_08', 'time': '14_33_14', 'age': '27', 'gender': 'male', 'feedback': 'It ran well.', 'initial_strategy': 'It depended on who did better on more of the tests.', 'final_strategy': 'It was mostly based on which candidate was viewed more confidently favorably, with the tests still being slightly factored in.', 'instructions_duration': 374136, 'task_duration': 447774, 'engaging': '7', 'difficult': '5', 'pol_orient': '1', 'token': 'YFU3IYH7AQ'}","{'rand_cond_order': [3, 1, 2], 'rand_res_stored': [[0, 0, 0], [0, 0, 1], [0, 1, 1]], 'prior_order': [[2, 3], [3, 2], [1, 4]], 'responses': ['64.99999999994', 11.020408163265307, '68.6363636363', 23.26530612244898, '26.81818181816', 17.142857142857142, '34.09090909088', 11.020408163265307, '44.99999999996', 4.8979591836734695, '59.5454545454', 23.26530612244898, '54.99999999995', 11.020408163265307, '64.09090909085', 23.26530612244898], 'rand_pos_candidate': [0, 1]}"
